timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Flowmeter,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,gpsLong,gpsLat,gpsSpeed,gpsQuality,hour,day_of_week,month,operational_efficiency,Oil_temperature_rolling_mean,Oil_temperature_diff,Motor_current_rolling_mean,Motor_current_diff,DV_pressure_rolling_mean,DV_pressure_diff,Oil_temperature_lag_30,Motor_current_lag_30,Oil_temperature_anomaly,Motor_current_anomaly,composite_anomaly_score,TP2_normalized,TP3_normalized,Oil_temperature_normalized,Motor_current_normalized,temp_differential,motor_efficiency
2022-01-01 11:33:20,-0.0139999999999993,8.828,8.83,-0.0300000000000011,1.556000000000001,55.275000000000006,18.86275,0.004999999999999,1,0,1,1,0,0,0,0,-8.54261,41.1714,0,1,11,5,1,0.2,55.372499999999995,0.0,0.005499999999999284,0.0,-0.02913333333333332,-0.0020000000000024998,55.400000000000006,0.004999999999999,0,0,0,-0.3792102374443397,-0.2092315723505439,-2.234869291628784,-1.0842522463061384,8.841999999999999,3143.7916666671904
2022-01-01 12:06:40,-0.0079999999999991,9.612,9.614,-0.0259999999999998,1.5380000000000005,70.8,19.049625,3.8575,1,0,1,1,0,0,0,0,-8.62456,41.1599,39,1,12,5,1,0.2,71.51,-0.025000000000005684,3.878916666666667,-0.07499999999999929,-0.02746666666666571,0.001999999999998798,72.15,3.875,0,0,0,-0.3772592055290992,0.9096558768312408,0.6487540118219178,0.6721682138511761,9.62,4.937054554878839
2022-01-01 12:40:00,-0.009999999999998,9.218,9.22,-0.0300000000000011,1.533999999999999,70.125,19.04028125,3.76,1,0,1,1,0,0,0,0,-8.68225,41.1893,0,1,12,5,1,0.2,70.07916666666667,0.04999999999999716,3.9047500000000004,-0.07499999999999929,-0.02739999999999908,-0.0020000000000024998,70.04999999999998,3.885,0,0,0,-0.3779095495008456,0.3473578475230483,0.5233790855849312,0.6277163008426522,9.227999999999998,5.062558162722681
2022-01-01 13:13:20,-0.009999999999998,9.168,9.172,-0.0279999999999986,1.5359999999999996,62.45,19.04028125,0.004999999999999,1,0,1,1,0,0,0,0,-8.65477,41.1894,29,1,13,5,1,0.2,62.6175,0.0,0.004916666666665742,0.0,-0.0287999999999996,0.0,62.85000000000001,0.004999999999999,0,0,0,-0.3779095495008456,0.27600022959053555,-0.9021802608874772,-1.0842522463061384,9.177999999999997,3173.3802083338624
2022-01-01 13:46:40,-0.009999999999998,9.026,9.032,-0.0300000000000011,1.5359999999999996,58.67500000000001,18.94684375,0.004999999999999,1,0,1,1,0,0,0,0,-8.55001,41.1851,48,1,13,5,1,0.2,58.785,0.0,0.004916666666665742,0.0,-0.02886666666666635,-0.0020000000000024998,58.85000000000001,0.0024999999999995,0,0,0,-0.3779095495008456,0.07334459466220307,-1.6033511446572923,-1.0842522463061384,9.035999999999998,3157.8072916671927
2022-01-01 14:20:00,-0.0139999999999993,9.986,9.994,-0.0279999999999986,1.5300000000000011,70.8,19.049625,3.84,1,0,1,1,0,0,0,0,-8.57355,41.1741,0,1,14,5,1,0.2,70.9025,0.07500000000000284,3.814416666666667,0.08000000000000007,-0.027933333333332217,-0.001999999999998798,71.55,3.8425,0,0,0,-0.3792102374443397,1.4434108589664292,0.6487540118219178,0.6641896653624666,10.0,4.959548294714918
2022-01-01 14:53:20,-0.0079999999999991,8.596,8.6,-0.0259999999999998,1.5139999999999991,66.05000000000001,19.01225,0.004999999999999,1,0,1,1,0,0,0,0,-8.66141,41.1857,0,1,14,5,1,0.2,66.37833333333333,-0.07499999999997442,0.004333333333332467,0.0,-0.026799999999999286,0.001999999999998798,66.75,0.004999999999999,0,0,0,-0.3772592055290992,-0.5403309195573973,-0.23351398762354436,-1.0842522463061384,8.604,3168.708333333862
2022-01-01 15:26:40,-0.009999999999998,9.758,9.764,-0.0279999999999986,1.4580000000000002,69.52499999999999,19.04028125,3.8325,1,0,1,1,0,0,0,0,-8.69359,41.1874,14,1,15,5,1,0.2,69.56833333333333,0.04999999999999716,3.9050000000000002,-0.10499999999999998,-0.027199999999999048,0.0,69.675,3.975,0,0,0,-0.3779095495008456,1.1180201211941736,0.4119347067076078,0.6607702874387341,9.767999999999997,4.966813942872049
2022-01-01 16:00:00,-0.009999999999998,9.476,9.478,-0.0300000000000011,1.4320000000000004,69.30000000000001,19.04028125,0.004999999999999,1,0,1,1,0,0,0,0,0.0,0.0,0,0,16,5,1,0.2,69.56166666666667,0.025000000000019895,0.004833333333332367,0.0,-0.027133333333332513,-0.0020000000000024998,69.425,0.004999999999999,0,0,0,-0.3779095495008456,0.71556315605481,0.3701430646286158,-1.0842522463061384,9.485999999999999,3173.3802083338624
2022-01-01 16:33:20,-0.0079999999999991,9.5,9.502,-0.0279999999999986,1.4160000000000004,63.825,19.0309375,0.0024999999999995,1,0,1,1,0,0,0,0,-8.54272,41.1714,0,1,16,5,1,0.2,64.19583333333334,-0.025000000000005684,0.003083333333332717,-0.0024999999999995,-0.027133333333332392,-0.001999999999998798,64.625,0.0024999999999995,0,0,0,-0.3772592055290992,0.7498148126624145,-0.6467868926269479,-1.0853920389473823,9.508,5437.410714286491
2022-01-01 17:06:40,-0.0079999999999991,8.324,8.326,-0.0279999999999986,1.4600000000000009,70.725,19.01225,0.004999999999999,1,0,1,1,0,0,0,0,-8.60993,41.1539,11,1,17,5,1,0.2,70.68249999999999,0.024999999999991473,1.826583333333333,0.0,-0.026133333333332984,-0.001999999999998798,70.625,3.7925,0,0,0,-0.3772592055290992,-0.9285163611102614,0.634823464462252,-1.0842522463061384,8.331999999999999,3168.708333333862
2022-01-01 17:40:00,-0.009999999999998,8.202,8.206,-0.0279999999999986,1.4699999999999989,64.12500000000001,19.01225,0.0,1,0,1,1,0,0,0,0,-8.68498,41.1882,7,1,17,5,1,0.2,64.17416666666666,0.0,0.0028333333333327667,-0.0024999999999995,-0.02699999999999914,-0.001999999999998798,64.35,0.0024999999999995,0,0,0,-0.3779095495008456,-1.1026289488655898,-0.5910647031882849,-1.0865318315886263,8.211999999999998,19012.25
2022-01-01 18:13:20,9.15,8.666,-0.0180000000000006,-0.0159999999999982,1.4499999999999993,59.45,31.97203125,5.885,0,1,0,0,0,0,0,0,-8.65983,41.1907,27,1,18,5,1,0.0,58.57666666666667,0.07500000000000284,5.700583333333333,0.1324999999999985,-0.017999999999999725,0.002000000000002399,58.45,5.140000000000001,0,0,0,2.600665841099521,-0.4404302544518805,-1.4594021552740866,1.5965400459002232,-0.484,5.43187754841998
2022-01-01 18:46:40,-0.0079999999999991,9.594,9.596,-0.0279999999999986,1.4400000000000013,70.825,19.04028125,0.004999999999999,1,0,1,1,0,0,0,0,-8.56166,41.1771,29,1,18,5,1,0.2,70.53500000000001,-0.15000000000000568,2.120583333333333,0.0,-0.026799999999999255,0.0,70.125,3.7875,0,0,0,-0.3772592055290992,0.8839671343755356,0.6533975276084739,-1.0842522463061384,9.601999999999999,3173.3802083338624
2022-01-01 19:20:00,-0.0079999999999991,8.674,8.676,-0.0259999999999998,1.5719999999999992,67.925,19.01225,3.805,1,0,1,1,0,0,0,0,-8.56024,41.179,21,1,19,5,1,0.2,67.65666666666667,0.125,3.7998333333333334,-0.0349999999999997,-0.026199999999999616,0.0,67.5,3.810000000000001,0,0,0,-0.3772592055290992,-0.42901303558267984,0.11474969636808385,0.648232568385048,8.681999999999999,4.995336311087756
2022-01-01 19:53:20,10.266,9.802,-0.009999999999998,-0.0139999999999993,1.5739999999999998,71.57500000000002,30.9909375,5.99,0,1,0,0,0,0,0,0,-8.65872,41.1912,19,1,19,5,1,0.0,70.00916666666666,0.12500000000002842,5.8895,-0.027499999999999858,-0.014599999999999115,0.0019999999999989002,68.5,5.827500000000001,0,0,0,2.9635577773342385,1.1808148249747847,0.7927030012051289,1.6444113368324798,-0.4640000000000004,5.172915623435152
2022-01-01 20:26:40,-0.009999999999998,8.214,8.218,-0.0279999999999986,1.5779999999999994,59.275000000000006,18.8440625,0.004999999999999,1,0,1,1,0,0,0,0,-8.68507,41.1882,0,1,20,5,1,0.2,59.4325,-0.07499999999999574,0.0045833333333324166,0.0,-0.0277333333333325,0.0,59.525000000000006,0.004999999999999,0,0,0,-0.3779095495008456,-1.0855031205617864,-1.4919067657799716,-1.0842522463061384,8.223999999999998,3140.677083333857
2022-01-01 21:00:00,9.876,9.398,-0.0139999999999993,-0.0159999999999982,1.5779999999999994,61.07499999999999,31.61696875,6.045,0,1,0,0,0,0,0,0,-8.64189,41.173,14,1,21,5,1,0.0,59.500833333333325,0.17499999999998295,5.914000000000001,0.11749999999999794,-0.016266666666665562,0.0,57.875000000000014,5.802499999999998,0,0,0,2.8367407028436116,0.60424527208009,-1.157573629148009,1.669486774939852,-0.47799999999999976,5.229402704267284
2022-01-01 21:33:20,-0.0079999999999991,9.814,9.818,-0.0259999999999998,1.5820000000000007,66.75,19.04028125,3.9475,1,0,1,1,0,0,0,0,-8.54189,41.1738,26,1,21,5,1,0.2,66.68833333333333,0.0,3.8910833333333334,0.129999999999999,-0.027333333333332276,0.001999999999998798,66.95,3.8375,0,0,0,-0.3772592055290992,1.1979406532785881,-0.10349554560000429,0.7132007489359673,9.822,4.822155565404584
2022-01-01 22:06:40,-0.0079999999999991,9.848,9.846,-0.0279999999999986,1.5820000000000007,59.000000000000014,19.049625,3.9925,1,0,1,1,0,0,0,0,-8.58387,41.1565,0,1,22,5,1,0.2,59.0925,0.0,3.9537500000000003,0.010000000000000231,-0.027599999999998872,0.0,59.3,3.8925,0,0,0,-0.3772592055290992,1.246463833472697,-1.542985439432076,0.7337170164783631,9.856,4.770157756354075
2022-01-01 22:40:00,-0.0120000000000004,8.09,8.09,-0.0279999999999986,1.596,46.625,18.86275,0.004999999999999,1,0,1,1,0,0,0,0,-8.58383,41.1565,0,1,22,5,1,0.2,46.57333333333334,0.09999999999999432,0.006833333333333214,0.0,-0.028266666666665632,0.0020000000000024998,46.625,0.0075000000000002,1,0,1,-0.3785598934725932,-1.2624700130344162,-3.841525753776842,-1.0842522463061384,8.102,3143.7916666671904
2022-01-01 23:13:20,-0.0120000000000004,8.648,8.646,-0.0279999999999986,1.606,45.625,18.86275,0.0075000000000002,1,0,1,1,0,0,0,0,0.0,0.0,0,0,23,5,1,0.2,45.5925,0.02499999999999858,0.00549999999999924,0.0025000000000012,-0.029333333333333506,0.0,45.675,0.004999999999999,1,0,1,-0.3785598934725932,-0.4661189969075857,-4.027266385239045,-1.0831124536648935,8.66,2219.147058823477
2022-01-01 23:46:40,-0.0120000000000004,9.912,9.912,-0.0300000000000011,1.5999999999999996,62.07499999999999,19.0683125,3.9125,1,0,1,1,0,0,0,0,-8.54269,41.1714,0,1,23,5,1,0.2,61.775,0.0,3.9449166666666664,0.010000000000000231,-0.028933333333333103,0.0,61.400000000000006,3.9,0,0,0,-0.3785598934725932,1.337801584426312,-0.971832997685806,0.6972436519585485,9.924000000000001,4.872444742557813
2022-01-02 00:20:00,-0.009999999999998,9.54,9.542,-0.0300000000000011,1.5820000000000007,68.12499999999999,19.04028125,3.872500000000001,1,0,1,1,0,0,0,0,0.0,0.0,0,0,0,6,1,0.2,68.58999999999999,0.0,3.8825,-0.05749999999999922,-0.028799999999999482,0.0,69.30000000000001,3.852499999999999,0,0,0,-0.3779095495008456,0.8069009070084225,0.15189782266052235,0.6790069696986417,9.549999999999997,4.915523751129468
2022-01-02 00:53:20,-0.009999999999998,9.074,9.076,-0.0259999999999998,1.5760000000000003,69.95,19.04028125,3.83,1,0,1,1,0,0,0,0,-8.69157,41.1839,3,1,0,6,1,0.2,69.6975,0.025000000000005684,3.8935833333333334,-0.08499999999999908,-0.027066666666665705,0.001999999999998798,69.425,3.9225,0,0,0,-0.3779095495008456,0.1418479078774144,0.4908744750790462,0.6596304947974899,9.083999999999998,4.970055142260506
2022-01-02 01:26:40,-0.0120000000000004,8.838,8.842,-0.0279999999999986,1.5779999999999994,59.55,18.853406250000003,0.004999999999999,1,0,1,1,0,0,0,0,-8.66406,41.1842,31,1,1,6,1,0.2,59.74416666666666,-0.12499999999998579,0.004999999999999,0.0,-0.028933333333333103,0.0020000000000024998,59.775000000000006,0.004999999999999,0,0,0,-0.3785598934725932,-0.19496004876404185,-1.4408280921278673,-1.0842522463061384,8.85,3142.2343750005243
2022-01-02 02:00:00,-0.009999999999998,8.676,8.682,-0.0279999999999986,1.5820000000000007,57.575,18.86275,0.004999999999999,1,0,1,1,0,0,0,0,-8.57362,41.1739,15,1,2,6,1,0.2,57.73333333333334,0.0,0.0048333333333323665,0.0,-0.028533333333332602,0.0,57.94999999999999,0.004999999999999,0,0,0,-0.3779095495008456,-0.4261587308653784,-1.8076658392657172,-1.0842522463061384,8.685999999999998,3143.7916666671904
2022-01-02 06:33:19,-0.009999999999998,8.32,8.324,-0.0279999999999986,1.5760000000000003,56.075,18.86275,0.004999999999999,1,0,1,1,0,0,0,0,-8.54863,41.1857,40,1,6,6,1,0.2,56.18,-0.07500000000000284,0.004666666666665734,0.0,-0.028066666666665845,0.0,56.175,0.004999999999999,0,0,0,-0.3779095495008456,-0.9342249705448616,-2.086276786459022,-1.0842522463061384,8.329999999999998,3143.7916666671904
2022-01-02 07:06:39,-0.0060000000000002,9.158,9.162,-0.0259999999999998,1.5820000000000007,69.925,19.049625,0.0024999999999995,1,0,1,1,0,0,0,0,-8.64664,41.1774,12,1,7,6,1,0.2,70.28500000000001,-0.05000000000001137,0.004749999999999049,-0.0024999999999995,-0.026733333333332547,0.001999999999998798,70.32499999999999,0.004999999999999,0,0,0,-0.37660886155735274,0.26172870600403353,0.48623095929249005,-1.0853920389473823,9.164,5442.750000000778
2022-01-02 07:39:59,-0.009999999999998,8.992,8.998,-0.0279999999999986,1.5839999999999996,64.225,19.0309375,0.004999999999999,1,0,1,1,0,0,0,0,-8.68499,41.1882,0,1,7,6,1,0.2,64.35499999999999,-0.025000000000005684,0.0038333333333325664,0.0,-0.027199999999998933,0.0,64.55,0.004999999999999,0,0,0,-0.3779095495008456,0.024821414468096648,-0.5724906400420682,-1.0842522463061384,9.001999999999999,3171.8229166671954
2022-01-02 08:13:19,-0.0079999999999991,8.89,8.9,-0.0279999999999986,1.5839999999999996,61.72500000000001,18.974875,0.0,1,0,1,1,0,0,0,0,-8.63206,41.1631,40,1,8,6,1,0.2,61.77583333333334,-0.09999999999999432,0.0024999999999995005,-0.0024999999999995,-0.02713333333333255,0.0,61.92500000000001,0.0024999999999995,0,0,0,-0.3772592055290992,-0.1207481261142277,-1.0368422186975734,-1.0865318315886263,8.898,18974.875
2022-01-02 08:46:39,-0.0079999999999991,8.608,8.616,-0.0259999999999998,1.58,60.14999999999999,18.8440625,0.0024999999999995,1,0,1,1,0,0,0,0,-8.54271,41.1714,0,1,8,6,1,0.2,60.20666666666667,0.024999999999991473,0.0024999999999995,0.0,-0.02719999999999918,0.001999999999998798,60.3,0.0024999999999995,0,0,0,-0.3772592055290992,-0.5232050912535938,-1.3293837132505464,-1.0853920389473823,8.616,5384.017857143626
2022-01-02 09:19:59,-0.0060000000000002,8.378,8.384,-0.0240000000000009,1.606,66.85000000000001,19.01225,0.0024999999999995,1,0,1,1,0,0,0,0,-8.58609,41.151,5,1,9,6,1,0.2,67.05416666666666,-0.04999999999999716,0.0019999999999996,0.0024999999999995,-0.025866666666666385,0.001999999999998902,67.12499999999999,0.0024999999999995,0,0,0,-0.37660886155735274,-0.8514501337431484,-0.0849214824537824,-1.0853920389473823,8.384,5432.071428572205
2022-01-02 09:53:19,-0.0139999999999993,9.956,9.966,-0.0259999999999998,1.6020000000000003,75.35000000000001,19.0309375,3.8325,1,0,1,1,0,0,0,0,-8.68869,41.1801,0,1,9,6,1,0.2,75.605,-0.024999999999977263,3.770416666666667,0.05250000000000021,-0.025133333333333494,0.0,75.875,3.795,0,0,0,-0.3792102374443397,1.4005962882069205,1.493873884974944,0.6607702874387341,9.969999999999999,4.964376548845703
2022-01-02 10:26:39,-0.0079999999999991,9.406,9.412,-0.0259999999999998,1.5940000000000012,71.2,19.0309375,3.7925,1,0,1,1,0,0,0,0,-8.67275,41.179,17,1,10,6,1,0.2,71.19583333333334,0.0,3.819666666666666,0.04249999999999998,-0.025666666666666525,0.0,71.37500000000001,3.885,0,0,0,-0.3772592055290992,0.6156624909492933,0.7230502644068001,0.6425336051788268,9.414,5.016722683537631
2022-01-02 10:59:59,-0.0040000000000013,9.272,9.28,-0.0279999999999986,1.588000000000001,67.32499999999999,19.0309375,0.0024999999999995,1,0,1,1,0,0,0,0,-8.57877,41.1656,0,1,10,6,1,0.2,68.00583333333333,0.0,0.0019999999999996,0.0,-0.027066666666665705,-0.001999999999998798,68.825,0.0024999999999995,0,0,0,-0.3759585175856063,0.4244240748901614,0.0033053174907603945,-1.0853920389473823,9.276000000000002,5437.410714286491
2022-01-02 11:33:19,-0.0040000000000013,8.376,8.382,-0.0259999999999998,1.596,65.14999999999999,18.974875,0.0,1,0,1,1,0,0,0,0,-8.55523,41.182,24,1,11,6,1,0.2,65.44,-0.04999999999999716,0.00033333333333326664,-0.0024999999999995,-0.026666666666665947,0.0,65.8,0.0,0,0,0,-0.3759585175856063,-0.8543044384604498,-0.40068055593953084,-1.0865318315886263,8.38,18974.875
2022-01-02 12:06:39,-0.0060000000000002,9.544,9.552,-0.0240000000000009,1.6039999999999992,70.725,19.04028125,3.774999999999999,1,0,1,1,0,0,0,0,-8.65445,41.1882,0,1,12,6,1,0.2,70.91749999999999,-0.07500000000000284,3.7819999999999996,-0.06000000000000005,-0.02546666666666667,0.001999999999998902,71.22500000000001,3.8249999999999993,0,0,0,-0.37660886155735274,0.8126095164430255,0.634823464462252,0.634555056690117,9.55,5.042447364936442
2022-01-02 12:39:59,-0.0040000000000013,9.84,9.848,-0.0259999999999998,1.6039999999999992,70.725,19.04028125,3.9725,1,0,1,1,0,0,0,0,-8.685,41.1882,0,1,12,6,1,0.2,70.89916666666666,0.024999999999991473,3.87975,0.032500000000000195,-0.026133333333332953,0.001999999999998798,71.125,3.85,0,0,0,-0.3759585175856063,1.235046614603494,0.634823464462252,0.7245986753484095,9.844000000000001,4.791816094123568
2022-01-02 13:13:19,-0.0060000000000002,9.396,9.402,-0.0259999999999998,1.6020000000000003,65.675,19.04028125,0.0,1,0,1,1,0,0,0,0,-8.62225,41.1587,11,1,13,6,1,0.2,65.88916666666667,0.024999999999991473,0.00016666666666663332,0.0,-0.026666666666665964,0.001999999999998798,66.07499999999999,0.0,0,0,0,-0.37660886155735274,0.6013909673627912,-0.30316672442187315,-1.0865318315886263,9.402000000000001,19040.28125
2022-01-02 13:46:39,-0.0079999999999991,8.078,8.084,-0.0279999999999986,1.5860000000000003,60.92500000000001,18.8440625,0.0024999999999995,1,0,1,1,0,0,0,0,-8.54327,41.1695,0,1,13,6,1,0.2,61.094166666666666,-0.0999999999999801,0.0011666666666664334,0.0024999999999995,-0.027199999999999114,0.0,61.225,0.0024999999999995,0,0,0,-0.3772592055290992,-1.2795958413382196,-1.1854347238673353,-1.0853920389473823,8.085999999999999,5384.017857143626
2022-01-02 14:19:59,10.456,10.018,-0.009999999999998,-0.0139999999999993,1.5940000000000012,73.475,30.77603125,5.962499999999999,0,1,1,0,0,0,0,0,0.0,0.0,0,0,14,6,1,0.0,72.89666666666666,-0.07500000000001705,5.978166666666667,-0.015000000000000568,-0.014133333333332467,0.0,71.625,5.9725,0,0,0,3.025340454650185,1.4890797344432367,1.1456102009833107,1.631873617778793,-0.43799999999999883,5.1607330007545915
2022-01-02 14:53:19,-0.0079999999999991,9.016,9.022,-0.0259999999999998,1.5940000000000012,70.5,19.01225,0.004999999999999,1,0,1,1,0,0,0,0,-8.69349,41.1858,23,1,14,6,1,0.2,70.57416666666667,-0.024999999999991473,3.2808333333333333,0.0,-0.025933333333333076,0.0,70.6,3.807500000000001,0,0,0,-0.3772592055290992,0.059073071075701034,0.5930318223832574,-1.0842522463061384,9.024,3168.708333333862
2022-01-02 15:26:39,-0.0060000000000002,8.564,8.568,-0.0259999999999998,1.59,61.425,18.8440625,0.0024999999999995,1,0,1,1,0,0,0,0,-8.66507,41.1811,38,1,15,6,1,0.2,61.49083333333333,-0.025000000000005684,0.0019166666666662832,0.0024999999999995,-0.027599999999998997,0.001999999999998798,61.525000000000006,0.0024999999999995,0,0,0,-0.37660886155735274,-0.5859997950342049,-1.0925644081362365,-1.0853920389473823,8.57,5384.017857143626
2022-01-02 15:59:59,-0.0120000000000004,8.158,8.164,-0.0300000000000011,1.588000000000001,59.35,18.853406250000003,0.004999999999999,1,0,1,1,0,0,0,0,-8.57357,41.174,0,1,15,6,1,0.2,59.464166666666664,0.0,0.002666666666666133,0.0024999999999995,-0.028266666666665878,-0.0020000000000024998,59.650000000000006,0.0024999999999995,0,0,0,-0.3785598934725932,-1.1654236526462007,-1.4779762184203071,-1.0842522463061384,8.17,3142.2343750005243
2022-01-02 16:33:19,10.344,9.926,-0.0120000000000004,-0.0180000000000006,1.59,63.7,25.1604375,5.965,0,1,0,0,0,0,0,0,-8.54256,41.1822,36,1,16,6,1,0.0,62.233333333333334,0.15000000000000568,5.99825,-0.09500000000000064,-0.018799999999999952,0.0,60.650000000000006,6.029999999999999,0,0,0,2.9889211922323637,1.3577817174474145,-0.6700044715597232,1.6330134104200378,-0.41799999999999926,4.217304307743882
2022-01-02 17:06:39,-0.0079999999999991,8.95,8.954,-0.0279999999999986,1.59,66.95,19.04028125,0.0024999999999995,1,0,1,1,0,0,0,0,-8.64707,41.1777,37,1,17,6,1,0.2,67.20666666666666,0.025000000000019895,0.0024999999999995,0.0024999999999995,-0.027533333333332247,0.0020000000000024998,67.5,0.0024999999999995,0,0,0,-0.3772592055290992,-0.035118984595215466,-0.06634741930756313,-1.0853920389473823,8.957999999999998,5440.0803571436345
2022-01-02 17:39:59,-0.0079999999999991,8.708,8.71,-0.0259999999999998,1.5940000000000012,64.025,19.01225,0.004999999999999,1,0,1,1,0,0,0,0,-8.68268,41.1891,0,1,17,6,1,0.2,64.20916666666668,0.04999999999999716,0.0028333333333327667,0.0,-0.02759999999999872,0.001999999999998798,64.425,0.0024999999999995,0,0,0,-0.3772592055290992,-0.3804898553885709,-0.6096387663345068,-1.0842522463061384,8.716,3168.708333333862
